post,value
"18. 3. 11.  3:02  <직원 미인증>  나는 정치외교학과와 신학과 진학 중 신학과 진학을 선택하여 서울시 동작구 사당동 총신대학교에 다니고 있는 한 학생이다.  근데 나는 지난 날 나의 꿈들에 대해 후회한다.   이유로는, 첫째, 정의를 세상에 실현해야 할 목사들의 비리가 넘쳐난다. 총신대는 총장인 김 목사의 비리 문제로 시끄럽다. 전산 및 행정 마비, 학교 전체점거, 용역 깡패 투입, 입시 비리 등 시끄럽다.   목사라는 작자가 선교비 명목으로 거액의 뇌물을 주고, 소송을 위해 변호사비를 쓰고, 한 사람당 최소 20~30만원 하는 용역을 20명 넘게 불렀다.… 더 보기 학교돈으로. (지출 내역은 ""인삼 구매 비용""이다.   둘째, 내가 정치외교학과에 진학하려고 했던 꿈을 가진 시간 자체를 후회한다. 우리나라 그 어느 대학에도 없엇던 전체 점거, 전산 마비, 용역 투입으로 인한 폭력 피해 등 학생들의 눈물과 노력이 있었다.   그러나 경찰도, 사법부도, 언론도, 정치인도 학생 편이 하나 없다. 심지어 JTBC, SBS 등 내노라 하는 언론이 취재해가도 소식이 없다. 국회 교육위원회(교문위)를 찾아가보아도 일에 진척이 없다. (심지어 학교의 지역구에서 의원직 하는 모 국회의원과 동작경찰서는 총장과 커넥션이 있다는 이야기도 들려온다.)   교육부는 어떠한가. 교육부가 존재하는 기관인지도 모르겠다. 전혀 손쓰지도, 손쓰려 하지도 않는다. 이대보다 격렬히 시위해도, 입시 비리가 있어도, 관심이 없다. 대통령 끌어내리는 것 보다 총장 끌어내리는게 더 힘들다니.   정치와 언론에 대한 환멸감을 느낀다.   세상을 향한 나의 분노와 실망을 여의도 옆 대숲에 털어 놓는다. 혹시나 선한 영감님, 보좌관 한 분이, 교육부 관계자가 우리를 한 번이라도 봐주길 바라며 글을 쓴다. 혹여나 SNS에라도 이 글이 퍼졌으면 하는 마음이 있다.  그러나 세상은 냉혹하고 권력 앞에 무력함을, 머리론 알았지만.. 이제 몸으로 부딪혀 깨닫는다.   어디엔가라도 외치는 것이 그나마 우리에게 위로가 된다.",<직원 미인증>
"18. 3. 10.  1:11  <직원 미인증>  국회내 최고 갑은 의원이 아니다. 각 언론사에 온 기자들이다.   아들뻘 되는 새파란 기자들이 의원에게 선배, 선배라고 부르면서 당연하다는 듯이 점심엔 밥을, 저녁엔 술을 사라고 요구한다.  우린 같은 꾸미라면서 4-5명이 꼭 같이 몰려다니면서 300개의 방을 돌면서 밥을 얻어 먹는다.   그지냐??  하고 싶은 말은 많지만 일단 여기까지...",<직원 미인증>
"18. 3. 10.  1:40  <직원 미인증>  미투 운동을 보며 ""올커니 특종이네"" 하는 심보로 자세한 얘기를 알려달라는 기자들. 우리 보좌진들에게 가장 스트레스를 주는 작자들 중 하나가 바로 당신들이다.  1. 너보다 나이 10~20살 많은 보좌관, 의원한테 선배선배하면서 반말 섞어가며 갑질하고. 2. 국회의원 갑질 제보했던 내 동료는 너희 약속에도 불구하고 신원이 공개되어 소송을 당했다. 3. 보좌관한테 기업 조져서 광고 실어달라고 하질 않나 ㅋ 4. 그리고 연말연시에 너네가 강매하는 쓰레기같은 연보 사진첩 강매좀 시키지마라. 후원금 아깝다.  5. 그리고 여기에 미투 올리는 분들. 오랜 보좌진 경험으로 보면 우리나라에서는 기자들이 특종 터트리고 쌩입니다. 신원보장 안되는 것을 경험적으로 알고 있으니 조심하셔요.",<직원 미인증>
"18. 3. 9.  8:48  <직원 미인증>  다른 의원실 입법보조원 평균 월급이 얼마인가요? 제가 처음 입법보조원으로 의원실에 들어와서 받은 돈은 월 50만원이요. 솔직히 좀 많이 놀랐는데 3개월 단기로 쓰면서 식사 외에는 아예 안주는데도 있다고 그러더라고요. 그래도 그땐 꿈이 있어서 이 돈 받으면서 국정감사도 하고, 각종 대형행사도 했습니다. 야근, 주말근무는 당연했고요. 당시 보좌관이 다른데는 이 돈만 주면서 단순업무만 시키는데 실무를 경험하게 해주는 것에 감사하라 여기라고 하더라고요. 나중에 직급달때 도움될거라고. 근데 그땐 몰랐죠. 그게 여비서는 해당없는 이야기라는거. 원래 회관이 행정비서나 인턴 외에는 여비서 뽑기를 꺼리잖아요. 원래부터 여비서 뽑기를 꺼렸으면서 마치 미투 이후에 뽑기 불편해진 것처럼 구는거 참 우습네요.",<직원 미인증>
"18. 3. 9.  8:33  <직원 미인증>  내가 누군지 궁금하겠죠? 국회엔 국회의원을 보좌하는 사람 말고 다른일을 하시는 일반 국민들 참 많죠. 저도 그 중 하나입니다. 지금 국회안에도 미투 바람이 불고있는데 이 페이지안의 글을 읽으면서 참 놀랍고 충격적이네요. 제가 본 고상한척 지적인척 잘난척하는 그들도 더러운짓 하는 사람들 꽤나 많고 이곳도 역시 정직하지 못하고 깨끗하지 못하다 생각 많이 했는데, 제 생각보다 더한 곳이군요. 그 알량한 권력으로 사람들을 마음대로 휘두룰수 있다는 생각 그만 했으면 좋겠네요. 이렇게 말해도 고 조**배우처럼 실명 거론되며 문제되지 않는 이상 그저 눈가리고 아웅하며 벌벌 떨고 있겠죠. 이미 쓰레기같은 짓 했겠지만 더이상 본인 스스로 더러운 지옥 바닥끝까지 안가길 바랍니다.",<직원 미인증>
"<직원 미인증> 18. 3. 9.  1:22   요새 미투운동을 보며 국회,정치계에서 만연한 성차별 성희롱이 근절되야 함을 절실히 느낍니다. 저의 경험을 적어보자면, 대학원 졸업 후 의원실 인턴을 6개월 정도했는데  그 당시는 업무도 잘 모르고 국회의 특이한? 분위기도 몰랐던 시절..여직원은 보통 오랫동안 인턴으로 몇 년간은 손님응대, 단순 업무만 시킨다는 얘기에 놀랐던 기억이 납니다. 사무실에서 보는 의원님은 지적이고 젠틀하게 보였습니다. 아마도 현 직원들을 대놓고 성희롱하는 무개념 의원들이 많지는 않을 거라 봅니다. 그렇게 믿고 싶습니다. 이후에 퇴직 후 안부를 물으니… 더 보기 보고 싶었다며,  왜 그만뒀냐며, 애인으로 만나보지 않겠냐며 제안하던 그 의원을 잊지 못합니다. 정치인이고 공인이라 여자만나기 더 조심스럽다 하며..네가 일하는 동안 날 마음에 있어하지 않았냐며,, 아빠보다 더 많은 나이인데도 여념치 않고,, 일할 때도 나를 직원이 아닌 여자로 생각했었구나..보는 눈이 많으니 차를 마셔도 호텔에서 봐야한다며, 심지어는 소변보는 영상을 찍어 보내줬던 그 변태같던 사람을 잊지 못합니다..정치인이라고 해서  더 배우고 더 정의롭고 성자들이 아니구나. .절실히 깨달았던 어린시절이 떠오르네요..지금은 방송을 떠돌며 미투가 어떻다,, 평론하는 모습을 보면 가증스럽지만, 이미 이혼도 했다하니,, 언젠가 또 선거에 나온다면 그때는 용기를 내보겠습니다.. 제가 하필이면 좋은 정치인도 많은데 운이나빠 그런분을 만난거라 생각하며. 언젠가 후배들이 내 딸이 일할 미래의 사회는 더욱 평등하고  일하는 분위기가 나아지면 좋겠다 꿈꿔봅니다. 국회의 오랜 악습과 성차별이 하루빨리 시정되기 바랍니다.",<직원 미인증>
"<직원 미인증> 18. 3. 8.  9:48   안녕하세요! 서울에서 고등학교를 다니고 있는 한 남학생입니다.. 오늘 모의고사를 보고 나서 인터넷을 보니 오늘이 ‘세계 여성의 날’ 이더라구요.. 미투 운동이 생각나서 고등학생 시선으로서 본 미투를 여의도 대숲에 올립니다. 역사적으로 여성들은 차별을 받아왔습니다. 그러나 점점 여성에 대한 인식이 바뀌어가고, 여성도 존중받는 시대가 되었습니다. 그러나 ‘권력’이라는 힘 때문에 여성이 성폭행을 당했다는 기사를 보면 참으로 마음이 아픕니다. -‘생계’를 위해 어쩔 수 없이 자신혼자 끙끙 앓아야 했다.. 미투관련 뉴스 인터뷰 내용 중-… 더 보기 ‘권력’, 이 힘이 참으로 대단한 거 같습니다. 생각해보니 학교에서도 가만히 보면 학생들도 권력을 이용하여 갑질하고 다니는 모습이 생각났습니다. 학교에서 권력을 가지는 기준은 ‘성적’입니다. 공립보다는 사립학교에서 이러는 경우가 있는 거 같더라구요.  실제로 제가 옆에서 들은 내용입니다. 갑질하는 학생은 1등급으로 서울대를 바라보는 학생입니다. 자신보다 등급이 낮은 학생들을 먼저 친구로 만듭니다. 그리고 5~6개월 지나면 친구를 무시하기 시작하고, 나중에는 학교폭력을 하고도 신고해보라고 소리를 쳤다고 합니다. 왜? 성적이 좋아서 뒤에 선생님들이 줄서있으니까.. 신고를 해도 선생님선에서 종결했다고 한 친구가 토로하기도 했습니다. 이런 모습들을 보면 갑질의 시발점은 학교가 아닌가 합니다...  대한민국의 권력은 흉기와 같다고 해도 과언이 아닙니다. 이런 문화는 변해야 한다고 생각합니다.  이과생이라 글이 이상해도 이해 부탁드립니다^^",<직원 미인증>
"<직원 미인증> 18. 3. 8.  6:59   1. 왜 손님에게 차를 내고 전화를 받는건 '여'비서의 주된 일일까요? 힘들게 직급을 달아도 새로운 막내 '남'비서가 들어와도 차를 내고 전화를 받는 건 '여'비서의 주된 업무죠.  2. 힘쓰는 일은 '남'비서가 한다? 설/추석 시즌마다 택배 가지러 가면 택배 가지러 온 사람들 대부분 '여'비서더라고요. 최근엔 그저 김영란법이 고마울뿐. 3. 대학생 (여성)보좌진 프로그램, 명예 보좌진 체험 프로그램, 입법보조원 다 없어지길 바랍니다. 최저임금제 오르면 뭐하나요? 회관의 태반이 갓 대학교 졸업해서 뭣모르는 젊은 청년을 무급 혹은 교통비 정도만 쥐어주고 착취하고 있잖아요. 그렇게 시작한 청년 중 몇이나 직급을 달아서 회관에 남아있나요? 4. 신입 '여'비서가 있다면 꼭 말씀드리고 싶습니다. ""경력이 오래된 선배 '여'보좌진을 믿지마라. 그들이야말로 '여'비서의 인권을 80년대 미스김 수준으로 남도록하는데 크게 일조한 명예 남성이다.""",<직원 미인증>
"<직원 미인증> 18. 3. 8.  3:46   XXX ""사회전반 성폭력 문제 근절 최선""http://v.media.daum.net/v/20180307101516092?f=o  XX당 XXX “우리는 ‘터치’는 있었지만 성폭력은 없었다… 더 보기http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201803081438001&code=910402장난하세요? 강간쯤은 아무렇지도 않게 해야 성폭력이고 중범죄가 되나요?  - XXXX당 성폭력근절대책특별위원회(성폭력대책특위) 위원장인 XXX 의원은 8일 당내 성폭력 문제에 대해 “우리에게 있었던 불미스러운 일들은 거의 ‘터치’(접촉)나 술자리 합석에서 있었던 일들이었지, 성폭력으로 가서 하룻밤 지내고, 이틀밤이나 일주일 지내고 이런 일들은 없었다”고 말했다. -  우리에게 있었던 불미스러운 일들은 터치 정도라고 하는게 말이라고 하시나... 이런 인식으로 어떻게 사회 전반에 성폭력 문제 근절을 위해 최선을 다하시겠다는건지",<직원 미인증>
<직원 미인증> 18. 3. 8.  3:35   국회 보좌직원 미투 저도 참여합니다. 때는 2012년 4월 제19대 국회의원 총선때였고 저는 당시 XXX당 서울 지역구 의원 인턴이었습니다. 저를 성추행 및 성폭행한 보좌관은(이하 A보좌관)가정이있는 분이었고 업무에 충실한분이며 의원실 내 보좌직원들에게 존경받는분이었습니다. 총선 날짜가 임박해질 무렵 모두 바쁜 와중에 보좌직원들은 모두 흩어져 의원님 수행을 맡거나 유세차량에 동원되는 등 각자 맡은 임무를 하게 되었습니다. 저는 20대 중반의 어린 나이였고 인턴으로 들어온지도 얼마되지 않아 A보좌관과 모든 일정을 함께 했습니다.… 더 보기 총선일이 가까워 질 수록 책상위에서 하는 일 보다는 밖에서 발로 뛰어야 한다는 의원님 생각에 따라 A보좌관과 저도 사무실에서 나와 A보좌관의 차를 타고 이동하곤 하였습니다. 그러던 중 하루는 A보좌관이 다른 직원들이 숙소로 쓰는 곳으로 저를 데려갔고 그곳에서 저를 성폭행하려 시도했으나 성추행에 그쳤고 저는 싫다는 의사를 아주 분명히 했습니다. 말도 안된다고 생각했고 갇힌 공간에 둘이 있어 A보좌관이 잠시 이성을 잃은 탓이라고 생각했습니다. 네. 제가 어리석고 바보같았죠. 다음날 저는 아무일도 없었다는 듯이 출근을 했고 A보좌관은 차에서 저를 성폭행했습니다. 다행인지 총선 결과는 낙선이었고 저는 A보좌관과 다시 일하는… 더 보기,<직원 미인증>
"<직원 미인증> 18. 3. 7.  11:51   똑같은 쓰레기면서 자기 주제 생각 못하고 미투운동 가해자들 욕하고 있을 회관 쓰레기들 생각하니 갑갑하다. 본인도 여성이면서 본인 방 여성직원은 무시하려하고, 역량을 키워주려는 태도는 커녕 오히려 짓밟고, 잡일만 시키려고 하는 여성보좌관. 일을 더 전문적으로 잘하기 바라면서 본인 사적인 뒤치닥거리나 시키고, 여성직원 월급이나 떼먹는 여성의원. 본인의 상사가 여성이라고 질의서 수정사항 말해주면 지가 뭘안다고 내 질의서 지적하냐고 뒤에서 쌍욕하고, 남자 상사가 지적하면 끽소리 안하는 남자비서 여직원이 사무실에 앉아있어야 들어오고 싶다는 둥 매일 같이 성차별 발언하는 남자보좌관 가족사진이 있는 사무실에 내연녀 들락날락거리게 하는 남자의원.  회관에서 목격한 쓰레기가 너무 많아서 다 말하기도 힘들 정도. 당신들도 모두 미투운동 가해자들과 똑같은 쓰레기면서 미투운동 지지하고, 여성인권 운운하는 꼬라지 보면 헛웃음만 난다.",<직원 미인증>
<직원 미인증> 18. 3. 7.  10:17   미투하시는 분들~ 피의자나 피해자의 실명은 제대로 밝히고 해주세요. 피의자라도 제대로 밝혀주세요. 오해로 인한 또 다른 피해자가 발생합니다. 본인의 의도와 다른 방향으로 해석될 수도 있습니다.,<직원 미인증>
"<직원 미인증> 18. 3. 7.  7:12   <미투에 대한 잘못된 인식과 2차 피해> 농담따먹기식으로 야한드립던지면서, ""이거 미투 당하는거 아니야?"", ""오해하지마, 미투(대상)아니야"" 이런식으로 여자들한테 눈치주는 무개념 뭐죠?  성폭행,성추행이 빈번하다고해서 제가 보좌관님, 비서관님한테 ""이러다가 강간당하는거 아니에요?""라고 하진 않는데 말입니다.  '남성vs여성' 구도가 아닌 '범죄자vs정상인' 구도로 인식을 바꿀순 없는건가요.",<직원 미인증>
"<직원 인증> 18. 3. 7.  3:02   대한민국의 모든 조직에 스며들어 있었던 성의 강제성들. 다 흔들리고 몰아쳐서 바닥에 떨어질 썩은 과일들은 다 떨어졌으면 좋겠습니다. 저희가 몸 담은 조직에서도 부는 바람인만큼 점점 큰 태풍이 되어가는 것에 대한 불안이나 염려, 거취에 대한 걱정이 생기는건 당연합니다. 하지만 지금 아니면 언제일까 싶습니다.  지금 유야무야 진실공방 혹은 대가성 운운하며 덮어 넘겼다가 1년후엔 이 모든 일들이 ""그 때 그랬었다?""라는 가쉽거리로 전락할까 그게 더 무섭습니다. 여성과 남성 모두 피해자가 될 수도, 현재나 앞으로 부모가 될 수도, 또한… 더 보기 가해자가 될 수도 있습니다.  제가 당하는 입장을 상상해봐도 끔찍하지만 나의 아들이 가해자나 피해자가 될 수도, 나의 딸이 가해자나 피해자가 될 수도 있구나 생각하면 정말 더 끔찍합니다. 지금 이 기회가 대한민국을 바꿔 갈 수 있는 시작인것 같습니다. 또한 언론은 피해자의 고백을 자극적인 가쉽거리로만 만들지 말아주셨으면 합니다.  그 조직은 안녕하신지요? 너무 맑고 투명해 할 말이 없으신지요? 아픔에 공감하지 않고 적어내리시는 글은 펜을 가장하여 마구 휘두르는 날카로운 칼임을 꼭 알아주셨으면 합니다.  If not now,when? If not me, who?",<직원 인증>
